代码,信号日期,追踪日期,信号后第几天,当日收盘,当日涨跌幅%,累计收益率%,信号日价格,触发条件,名称
002354,2025-12-01,2025-12-22,15,6.2,-0.16,-12.06,7.05,趋势: 高于MA20,天娱数科
002354,2025-12-02,2025-12-03,1,6.59,-4.08,-4.63,6.91,趋势: 高于MA20,天娱数科
002354,2025-12-02,2025-12-04,2,6.42,-2.58,-7.09,6.91,趋势: 高于MA20,天娱数科
002354,2025-12-02,2025-12-05,3,6.47,0.78,-6.37,6.91,趋势: 高于MA20,天娱数科
002354,2025-12-02,2025-12-08,4,6.47,0.0,-6.37,6.91,趋势: 高于MA20,天娱数科
002354,2025-12-02,2025-12-09,5,6.4,-1.08,-7.38,6.91,趋势: 高于MA20,天娱数科
002354,2025-12-02,2025-12-10,6,6.41,0.16,-7.24,6.91,趋势: 高于MA20,天娱数科
002354,2025-12-02,2025-12-11,7,6.21,-3.12,-10.13,6.91,趋势: 高于MA20,天娱数科
002354,2025-12-02,2025-12-12,8,6.29,1.29,-8.97,6.91,趋势: 高于MA20,天娱数科
002354,2025-12-02,2025-12-15,9,6.36,1.11,-7.96,6.91,趋势: 高于MA20,天娱数科
002354,2025-12-02,2025-12-16,10,6.1,-4.09,-11.72,6.91,趋势: 高于MA20,天娱数科
002354,2025-12-02,2025-12-17,11,6.15,0.82,-11.0,6.91,趋势: 高于MA20,天娱数科
002354,2025-12-02,2025-12-18,12,6.11,-0.65,-11.58,6.91,趋势: 高于MA20,天娱数科
002354,2025-12-02,2025-12-19,13,6.21,1.64,-10.13,6.91,趋势: 高于MA20,天娱数科
002354,2025-12-02,2025-12-22,14,6.2,-0.16,-10.27,6.91,趋势: 高于MA20,天娱数科
002354,2025-12-04,2025-12-05,1,6.47,0.78,0.78,6.42,"形态: 两连阴 (-1.99%, -4.08%)",天娱数科
002354,2025-12-04,2025-12-08,2,6.47,0.0,0.78,6.42,"形态: 两连阴 (-1.99%, -4.08%)",天娱数科
002354,2025-12-04,2025-12-09,3,6.4,-1.08,-0.31,6.42,"形态: 两连阴 (-1.99%, -4.08%)",天娱数科
002354,2025-12-04,2025-12-10,4,6.41,0.16,-0.16,6.42,"形态: 两连阴 (-1.99%, -4.08%)",天娱数科
002354,2025-12-04,2025-12-11,5,6.21,-3.12,-3.27,6.42,"形态: 两连阴 (-1.99%, -4.08%)",天娱数科
002354,2025-12-04,2025-12-12,6,6.29,1.29,-2.02,6.42,"形态: 两连阴 (-1.99%, -4.08%)",天娱数科
002354,2025-12-04,2025-12-15,7,6.36,1.11,-0.93,6.42,"形态: 两连阴 (-1.99%, -4.08%)",天娱数科
002354,2025-12-04,2025-12-16,8,6.1,-4.09,-4.98,6.42,"形态: 两连阴 (-1.99%, -4.08%)",天娱数科
002354,2025-12-04,2025-12-17,9,6.15,0.82,-4.21,6.42,"形态: 两连阴 (-1.99%, -4.08%)",天娱数科
002354,2025-12-04,2025-12-18,10,6.11,-0.65,-4.83,6.42,"形态: 两连阴 (-1.99%, -4.08%)",天娱数科
002354,2025-12-04,2025-12-19,11,6.21,1.64,-3.27,6.42,"形态: 两连阴 (-1.99%, -4.08%)",天娱数科
002354,2025-12-04,2025-12-22,12,6.2,-0.16,-3.43,6.42,"形态: 两连阴 (-1.99%, -4.08%)",天娱数科
002355,2025-12-09,2025-12-10,1,6.07,0.5,0.5,6.04,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.55X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),兴民智通
002355,2025-12-09,2025-12-11,2,5.92,-2.47,-1.99,6.04,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.55X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),兴民智通
002355,2025-12-09,2025-12-12,3,5.88,-0.68,-2.65,6.04,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.55X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),兴民智通
002355,2025-12-09,2025-12-15,4,5.87,-0.17,-2.81,6.04,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.55X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),兴民智通
002355,2025-12-09,2025-12-16,5,5.93,1.02,-1.82,6.04,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.55X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),兴民智通
002355,2025-12-09,2025-12-17,6,5.68,-4.22,-5.96,6.04,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.55X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),兴民智通
002355,2025-12-09,2025-12-18,7,6.25,10.04,3.48,6.04,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.55X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),兴民智通
002355,2025-12-09,2025-12-19,8,6.43,2.88,6.46,6.04,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.55X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),兴民智通
002355,2025-12-09,2025-12-22,9,6.36,-1.09,5.3,6.04,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.55X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),兴民智通
002355,2025-12-10,2025-12-11,1,5.92,-2.47,-2.47,6.07,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),兴民智通
002355,2025-12-10,2025-12-12,2,5.88,-0.68,-3.13,6.07,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),兴民智通
002355,2025-12-10,2025-12-15,3,5.87,-0.17,-3.29,6.07,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),兴民智通
002355,2025-12-10,2025-12-16,4,5.93,1.02,-2.31,6.07,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),兴民智通
002355,2025-12-10,2025-12-17,5,5.68,-4.22,-6.43,6.07,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),兴民智通
002355,2025-12-10,2025-12-18,6,6.25,10.04,2.97,6.07,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),兴民智通
002355,2025-12-10,2025-12-19,7,6.43,2.88,5.93,6.07,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),兴民智通
002355,2025-12-10,2025-12-22,8,6.36,-1.09,4.78,6.07,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),兴民智通
002355,2025-12-15,2025-12-16,1,5.93,1.02,1.02,5.87,"形态: 两连阴 (-2.47%, -0.68%)",兴民智通
002355,2025-12-15,2025-12-17,2,5.68,-4.22,-3.24,5.87,"形态: 两连阴 (-2.47%, -0.68%)",兴民智通
002355,2025-12-15,2025-12-18,3,6.25,10.04,6.47,5.87,"形态: 两连阴 (-2.47%, -0.68%)",兴民智通
002355,2025-12-15,2025-12-19,4,6.43,2.88,9.54,5.87,"形态: 两连阴 (-2.47%, -0.68%)",兴民智通
002355,2025-12-15,2025-12-22,5,6.36,-1.09,8.35,5.87,"形态: 两连阴 (-2.47%, -0.68%)",兴民智通
002355,2025-12-16,2025-12-17,1,5.68,-4.22,-4.22,5.93,"量能: 放量 (2.77X) | 形态: 两连阴 (-0.68%, -0.17%) | 趋势: 高于MA20",兴民智通
002355,2025-12-16,2025-12-18,2,6.25,10.04,5.4,5.93,"量能: 放量 (2.77X) | 形态: 两连阴 (-0.68%, -0.17%) | 趋势: 高于MA20",兴民智通
002355,2025-12-16,2025-12-19,3,6.43,2.88,8.43,5.93,"量能: 放量 (2.77X) | 形态: 两连阴 (-0.68%, -0.17%) | 趋势: 高于MA20",兴民智通
002355,2025-12-16,2025-12-22,4,6.36,-1.09,7.25,5.93,"量能: 放量 (2.77X) | 形态: 两连阴 (-0.68%, -0.17%) | 趋势: 高于MA20",兴民智通
002355,2025-12-17,2025-12-18,1,6.25,10.04,10.04,5.68,量能: 放量 (1.64X),兴民智通
002355,2025-12-17,2025-12-19,2,6.43,2.88,13.2,5.68,量能: 放量 (1.64X),兴民智通
002355,2025-12-17,2025-12-22,3,6.36,-1.09,11.97,5.68,量能: 放量 (1.64X),兴民智通
002356,2025-12-01,2025-12-02,1,4.73,3.5,3.5,4.57,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),赫美集团
002356,2025-12-01,2025-12-03,2,4.53,-3.82,-0.88,4.57,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),赫美集团
002356,2025-12-01,2025-12-04,3,4.25,-6.18,-7.0,4.57,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),赫美集团
002356,2025-12-01,2025-12-05,4,4.2,-1.18,-8.1,4.57,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),赫美集团
002356,2025-12-01,2025-12-08,5,4.2,0.0,-8.1,4.57,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),赫美集团
002356,2025-12-01,2025-12-09,6,4.21,0.24,-7.88,4.57,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),赫美集团
002356,2025-12-01,2025-12-10,7,4.17,-0.95,-8.75,4.57,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),赫美集团
002356,2025-12-01,2025-12-11,8,4.0,-4.08,-12.47,4.57,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),赫美集团
002356,2025-12-01,2025-12-12,9,3.96,-1.0,-13.35,4.57,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),赫美集团
002356,2025-12-01,2025-12-15,10,4.16,5.05,-8.97,4.57,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),赫美集团
002356,2025-12-01,2025-12-16,11,4.14,-0.48,-9.41,4.57,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),赫美集团
002356,2025-12-01,2025-12-17,12,4.05,-2.17,-11.38,4.57,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),赫美集团
002356,2025-12-01,2025-12-18,13,4.01,-0.99,-12.25,4.57,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),赫美集团
002356,2025-12-01,2025-12-19,14,4.01,0.0,-12.25,4.57,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),赫美集团
002356,2025-12-01,2025-12-22,15,4.01,0.0,-12.25,4.57,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),赫美集团
002356,2025-12-02,2025-12-03,1,4.53,-3.82,-4.23,4.73,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),赫美集团
002356,2025-12-02,2025-12-04,2,4.25,-6.18,-10.15,4.73,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),赫美集团
002356,2025-12-02,2025-12-05,3,4.2,-1.18,-11.21,4.73,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),赫美集团
002356,2025-12-02,2025-12-08,4,4.2,0.0,-11.21,4.73,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),赫美集团
002356,2025-12-02,2025-12-09,5,4.21,0.24,-10.99,4.73,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),赫美集团
002356,2025-12-02,2025-12-10,6,4.17,-0.95,-11.84,4.73,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),赫美集团
002356,2025-12-02,2025-12-11,7,4.0,-4.08,-15.43,4.73,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),赫美集团
002356,2025-12-02,2025-12-12,8,3.96,-1.0,-16.28,4.73,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),赫美集团
002356,2025-12-02,2025-12-15,9,4.16,5.05,-12.05,4.73,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),赫美集团
002356,2025-12-02,2025-12-16,10,4.14,-0.48,-12.47,4.73,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),赫美集团
002356,2025-12-02,2025-12-17,11,4.05,-2.17,-14.38,4.73,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),赫美集团
002356,2025-12-02,2025-12-18,12,4.01,-0.99,-15.22,4.73,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),赫美集团
002356,2025-12-02,2025-12-19,13,4.01,0.0,-15.22,4.73,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),赫美集团
002356,2025-12-02,2025-12-22,14,4.01,0.0,-15.22,4.73,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),赫美集团
002356,2025-12-03,2025-12-04,1,4.25,-6.18,-6.18,4.53,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,赫美集团
002356,2025-12-03,2025-12-05,2,4.2,-1.18,-7.28,4.53,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,赫美集团
