Code,Name,Latest_Date,Latest_Close,Matched_Conditions,MA20,MA60,Volume_Ratio
600072,中船科技,2025-11-28,12.31,趋势: 高于MA20,12.24,12.28,0.40X
600839,四川长虹,2025-11-28,9.46,形态: 两连阴,9.90,10.32,0.97X
600556,天下秀,2025-11-28,6.87,形态: 10日内有涨停 | 形态: 两连阴 | 趋势: 高于MA20,6.80,5.95,0.95X
601728,中国电信,2025-11-28,6.86,趋势: 高于MA20,6.81,6.91,1.05X
600654,中安科,2025-11-28,4.15,趋势: 多头排列 | 量能: 放量 (1.87X) | 形态: 10日内有涨停 | 趋势: 高于MA20,4.02,3.56,1.87X
600032,浙江新能,2025-11-28,7.4,形态: 两连阴,7.88,7.66,0.89X
603396,金辰股份,2025-11-28,34.43,趋势: 高于MA20,34.28,30.42,0.63X
603969,银龙股份,2025-11-28,9.79,量能: 放量 (1.68X) | 趋势: 高于MA20,9.39,9.81,1.68X
600250,南京商旅,2025-11-28,10.56,形态: 两连阴,10.68,11.22,1.45X
601921,浙版传媒,2025-11-28,7.91,形态: 两连阴,8.03,8.15,0.66X
600452,涪陵电力,2025-11-28,9.22,形态: 两连阴,9.61,9.70,0.83X
002382,蓝帆医疗,2025-11-27,5.75,形态: 两连阴 | 趋势: 高于MA20,5.69,5.73,1.41X
600184,光电股份,2025-11-28,18.39,形态: 两连阴 | 趋势: 高于MA20,17.39,17.85,1.33X
603929,亚翔集成,2025-11-28,60.96,趋势: 多头排列 | 形态: 10日内有涨停 | 趋势: 高于MA20,53.22,44.87,1.32X
605388,均瑶健康,2025-11-28,7.86,趋势: 高于MA20,7.63,7.77,1.09X
605566,福莱蒽特,2025-11-28,29.6,形态: 两连阴,30.22,28.12,1.20X
603383,顶点软件,2025-11-28,37.56,形态: 两连阴,38.10,40.40,0.34X
603877,太平鸟,2025-11-28,15.83,趋势: 多头排列 | 形态: 10日内有涨停 | 形态: 两连阴 | 趋势: 高于MA20,15.45,14.61,0.19X
